filepath,filename,class_code,class_idx,thai_char,split
ThaiCharacter Dataset/round2/195/be_013sg_1_54.jpg,be_013sg_1_54.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_014sg_3_76.jpg,be_014sg_3_76.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008tg_6_265.jpg,bc_008tg_6_265.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_005sg_3_107.jpg,be_005sg_3_107.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_004tg_1_2.jpg,bc_004tg_1_2.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_5_173.jpg,be_011sg_5_173.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_005sg_4_205.jpg,bc_005sg_4_205.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_001tg_8_230.jpg,bl_001tg_8_230.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006tg_4_60.jpg,be_006tg_4_60.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_005sg_7_54.jpg,bl_005sg_7_54.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001sg_2_337.jpg,be_001sg_2_337.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_013tg_6_184.jpg,be_013tg_6_184.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018tg_9_6.jpg,be_018tg_9_6.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_7_12.jpg,be_011sg_7_12.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_002tg_10_30.jpg,be_002tg_10_30.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008sg_6_197.jpg,bc_008sg_6_197.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_2_147.jpg,bc_012tg_2_147.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_008tg_4_71.jpg,bl_008tg_4_71.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_020tg_4_476.jpg,bc_020tg_4_476.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_4_193.jpg,bc_012tg_4_193.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_008sg_1_43.jpg,bl_008sg_1_43.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_009sg_4_463.jpg,be_009sg_4_463.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_003sg_2_30.jpg,bl_003sg_2_30.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003sg_9_11.jpg,be_003sg_9_11.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003sg_4_362.jpg,be_003sg_4_362.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008sg_11_207.jpg,bc_008sg_11_207.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_013sg_5_30.jpg,be_013sg_5_30.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_2_174.jpg,bc_012tg_2_174.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019tg_5_169.jpg,be_019tg_5_169.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_019sg_8_44.jpg,bc_019sg_8_44.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_010sg_6_402.jpg,bl_010sg_6_402.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012sg_3_68.jpg,be_012sg_3_68.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008tg_8_130.jpg,bc_008tg_8_130.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_015sg_2_471.jpg,be_015sg_2_471.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_009tg_2_142.jpg,bc_009tg_2_142.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011tg_6_119.jpg,be_011tg_6_119.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008tg_14_250.jpg,bc_008tg_14_250.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_006sg_3_199.jpg,bl_006sg_3_199.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_017sg_8_170.jpg,bc_017sg_8_170.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_4_111.jpg,bc_012tg_4_111.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012tg_3_313.jpg,be_012tg_3_313.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_003sg_5_354.jpg,bl_003sg_5_354.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_009tg_3_432.jpg,bl_009tg_3_432.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_019sg_8_13.jpg,bc_019sg_8_13.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_6_376.jpg,be_008tg_6_376.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_6_67.jpg,be_011sg_6_67.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019tg_6_146.jpg,be_019tg_6_146.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_002tg_7_318.jpg,bl_002tg_7_318.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_004tg_11_224.jpg,bl_004tg_11_224.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020sg_6_168.jpg,be_020sg_6_168.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_014sg_6_100.jpg,bc_014sg_6_100.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006tg_4_229.jpg,be_006tg_4_229.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_6_49.jpg,be_011sg_6_49.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020sg_5_269.jpg,be_020sg_5_269.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_019sg_8_245.jpg,bc_019sg_8_245.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_280.jpg,be_008sg_4_280.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_2_155.jpg,bc_012tg_2_155.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_2_90.jpg,bc_012tg_2_90.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_006sg_2_13.jpg,bc_006sg_2_13.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019tg_5_156.jpg,be_019tg_5_156.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_019tg_7_11.jpg,bc_019tg_7_11.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019sg_6_228.jpg,be_019sg_6_228.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_018tg_4_452.jpg,bc_018tg_4_452.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_5_191.jpg,be_008sg_5_191.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_006tg_3_102.jpg,bc_006tg_3_102.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004sg_7_479.jpg,be_004sg_7_479.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006sg_1_169.jpg,be_006sg_1_169.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012tg_3_285.jpg,be_012tg_3_285.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016tg_8_454.jpg,be_016tg_8_454.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_002tg_4_114.jpg,be_002tg_4_114.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_8.jpg,be_008sg_4_8.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_014sg_4_487.jpg,be_014sg_4_487.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_013tg_6_125.jpg,be_013tg_6_125.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_4_114.jpg,be_008tg_4_114.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_005sg_4_84.jpg,bc_005sg_4_84.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_016sg_5_16.jpg,bc_016sg_5_16.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_010sg_6_300.jpg,bl_010sg_6_300.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_020sg_4_316.jpg,bc_020sg_4_316.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001sg_2_29.jpg,be_001sg_2_29.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006tg_4_207.jpg,be_006tg_4_207.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_6_97.jpg,be_018sg_6_97.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_002tg_8_372.jpg,bl_002tg_8_372.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_014sg_3_227.jpg,be_014sg_3_227.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_005tg_2_153.jpg,be_005tg_2_153.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012sg_2_203.jpg,bc_012sg_2_203.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_002sg_7_8.jpg,bl_002sg_7_8.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016tg_9_137.jpg,be_016tg_9_137.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_7_296.jpg,be_008tg_7_296.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019sg_8_209.jpg,be_019sg_8_209.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018tg_3_428.jpg,be_018tg_3_428.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_009tg_2_316.jpg,bc_009tg_2_316.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_020tg_3_424.jpg,bc_020tg_3_424.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_009tg_2_76.jpg,bc_009tg_2_76.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008sg_6_128.jpg,bc_008sg_6_128.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_007sg_8_13.jpg,bc_007sg_8_13.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_014tg_3_149.jpg,be_014tg_3_149.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003tg_4_105.jpg,be_003tg_4_105.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_184.jpg,be_008sg_4_184.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_007sg_9_110.jpg,bc_007sg_9_110.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_015tg_2_124.jpg,be_015tg_2_124.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006sg_3_32.jpg,be_006sg_3_32.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_009tg_4_153.jpg,be_009tg_4_153.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_007sg_3_313.jpg,be_007sg_3_313.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_004tg_4_269.jpg,bc_004tg_4_269.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017tg_4_279.jpg,be_017tg_4_279.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_314.jpg,be_008sg_4_314.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_005sg_5_164.jpg,be_005sg_5_164.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_9_6.jpg,be_018sg_9_6.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_4_412.jpg,be_008tg_4_412.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_006tg_8_441.jpg,bl_006tg_8_441.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_010tg_6_35.jpg,bl_010tg_6_35.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018tg_7_130.jpg,be_018tg_7_130.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_014sg_2_43.jpg,bc_014sg_2_43.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004sg_7_11.jpg,be_004sg_7_11.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_017sg_3_16.jpg,bc_017sg_3_16.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_020sg_3_171.jpg,bc_020sg_3_171.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_004tg_11_257.jpg,bl_004tg_11_257.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001tg_5_237.jpg,be_001tg_5_237.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001sg_2_315.jpg,be_001sg_2_315.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_009tg_1_30.jpg,bl_009tg_1_30.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_011tg_1_3.jpg,bc_011tg_1_3.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_007sg_8_1.jpg,bc_007sg_8_1.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_011sg_4_385.jpg,bl_011sg_4_385.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_4_472.jpg,be_008tg_4_472.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_007sg_3_177.jpg,be_007sg_3_177.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003tg_8_269.jpg,be_003tg_8_269.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_006tg_3_163.jpg,bc_006tg_3_163.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_006sg_5_2.jpg,bc_006sg_5_2.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_3_416.jpg,be_018sg_3_416.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004tg_6_99.jpg,be_004tg_6_99.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_002sg_5_74.jpg,be_002sg_5_74.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_007sg_3_142.jpg,bl_007sg_3_142.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_11_10.jpg,be_018sg_11_10.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_016sg_5_157.jpg,bc_016sg_5_157.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_016sg_7_199.jpg,bc_016sg_7_199.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_002tg_6_69.jpg,be_002tg_6_69.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_016tg_3_242.jpg,bc_016tg_3_242.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004tg_4_121.jpg,be_004tg_4_121.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020sg_2_368.jpg,be_020sg_2_368.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003sg_9_242.jpg,be_003sg_9_242.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019sg_6_203.jpg,be_019sg_6_203.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003tg_4_41.jpg,be_003tg_4_41.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_5_89.jpg,be_011sg_5_89.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_008tg_11_51.jpg,bc_008tg_11_51.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_7_262.jpg,be_018sg_7_262.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/ce_001sg_2_110.jpg,ce_001sg_2_110.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_015tg_5_317.jpg,bc_015tg_5_317.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016tg_9_399.jpg,be_016tg_9_399.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016sg_8_252.jpg,be_016sg_8_252.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003sg_9_155.jpg,be_003sg_9_155.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001tg_2_401.jpg,be_001tg_2_401.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_2_419.jpg,be_011sg_2_419.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019tg_8_106.jpg,be_019tg_8_106.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_016sg_5_347.jpg,bc_016sg_5_347.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_005sg_4_48.jpg,be_005sg_4_48.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_010sg_6_93.jpg,bl_010sg_6_93.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_188.jpg,be_008sg_4_188.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_005sg_5_226.jpg,be_005sg_5_226.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_001sg_9_291.jpg,bc_001sg_9_291.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019sg_5_168.jpg,be_019sg_5_168.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004tg_2_23.jpg,be_004tg_2_23.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_120.jpg,be_008sg_4_120.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011tg_6_50.jpg,be_011tg_6_50.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_7_53.jpg,be_008tg_7_53.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_015sg_1_332.jpg,be_015sg_1_332.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012tg_3_258.jpg,be_012tg_3_258.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018tg_5_29.jpg,be_018tg_5_29.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008sg_4_51.jpg,be_008sg_4_51.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004tg_6_304.jpg,be_004tg_6_304.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_005tg_7_51.jpg,bc_005tg_7_51.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_015sg_3_186.jpg,bc_015sg_3_186.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_005tg_2_161.jpg,be_005tg_2_161.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011tg_5_127.jpg,be_011tg_5_127.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006sg_3_468.jpg,be_006sg_3_468.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012sg_4_149.jpg,be_012sg_4_149.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019sg_3_64.jpg,be_019sg_3_64.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_006tg_3_70.jpg,bc_006tg_3_70.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011tg_6_164.jpg,be_011tg_6_164.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_013sg_2_63.jpg,be_013sg_2_63.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012tg_3_435.jpg,be_012tg_3_435.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001sg_5_41.jpg,be_001sg_5_41.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_010sg_6_415.jpg,bl_010sg_6_415.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006sg_3_479.jpg,be_006sg_3_479.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_013sg_2_258.jpg,be_013sg_2_258.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_009sg_4_401.jpg,be_009sg_4_401.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_004sg_3_349.jpg,bc_004sg_3_349.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017tg_7_289.jpg,be_017tg_7_289.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019tg_3_215.jpg,be_019tg_3_215.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_009tg_2_365.jpg,be_009tg_2_365.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_6_236.jpg,be_018sg_6_236.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_009tg_2_70.jpg,be_009tg_2_70.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_6_231.jpg,be_008tg_6_231.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019sg_8_70.jpg,be_019sg_8_70.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_007sg_3_90.jpg,bl_007sg_3_90.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017sg_6_292.jpg,be_017sg_6_292.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_007sg_6_90.jpg,be_007sg_6_90.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006tg_8_184.jpg,be_006tg_8_184.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_013sg_6_139.jpg,be_013sg_6_139.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_001tg_8_273.jpg,bc_001tg_8_273.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016tg_8_483.jpg,be_016tg_8_483.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006sg_4_60.jpg,be_006sg_4_60.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020sg_6_415.jpg,be_020sg_6_415.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004tg_6_386.jpg,be_004tg_6_386.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_007tg_6_471.jpg,be_007tg_6_471.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_014sg_2_457.jpg,be_014sg_2_457.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017tg_4_6.jpg,be_017tg_4_6.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_011sg_5_220.jpg,be_011sg_5_220.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016sg_11_411.jpg,be_016sg_11_411.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_011sg_4_49.jpg,bl_011sg_4_49.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018tg_11_12.jpg,be_018tg_11_12.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_003tg_5_68.jpg,bl_003tg_5_68.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004sg_7_96.jpg,be_004sg_7_96.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006tg_6_97.jpg,be_006tg_6_97.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_012sg_4_24.jpg,bl_012sg_4_24.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_016tg_11_328.jpg,be_016tg_11_328.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020sg_5_153.jpg,be_020sg_5_153.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017sg_7_169.jpg,be_017sg_7_169.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012tg_3_70.jpg,be_012tg_3_70.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_011tg_3_131.jpg,bc_011tg_3_131.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_018sg_3_246.jpg,be_018sg_3_246.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_007tg_7_489.jpg,be_007tg_7_489.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_001tg_4_78.jpg,be_001tg_4_78.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_015sg_2_198.jpg,be_015sg_2_198.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006sg_3_2.jpg,be_006sg_3_2.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_011sg_2_5.jpg,bc_011sg_2_5.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003tg_8_296.jpg,be_003tg_8_296.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_020sg_3_363.jpg,bc_020sg_3_363.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_003sg_9_2.jpg,be_003sg_9_2.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017sg_4_107.jpg,be_017sg_4_107.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_008tg_4_236.jpg,be_008tg_4_236.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017tg_4_345.jpg,be_017tg_4_345.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_017sg_3_416.jpg,bc_017sg_3_416.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_012tg_4_15.jpg,bc_012tg_4_15.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_002sg_6_227.jpg,be_002sg_6_227.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020tg_6_185.jpg,be_020tg_6_185.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_015tg_1_293.jpg,be_015tg_1_293.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_002tg_6_120.jpg,bc_002tg_6_120.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_019tg_8_239.jpg,bc_019tg_8_239.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_004tg_4_276.jpg,bc_004tg_4_276.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_012sg_3_65.jpg,be_012sg_3_65.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bl_003sg_5_388.jpg,bl_003sg_5_388.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_020sg_2_55.jpg,be_020sg_2_55.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_006tg_3_49.jpg,be_006tg_3_49.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_014sg_5_20.jpg,bc_014sg_5_20.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/bc_014sg_6_387.jpg,bc_014sg_6_387.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_017sg_7_197.jpg,be_017sg_7_197.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_019tg_3_212.jpg,be_019tg_3_212.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_002sg_9_316.jpg,be_002sg_9_316.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_004tg_2_2.jpg,be_004tg_2_2.jpg,195,30,ร,train
ThaiCharacter Dataset/round2/195/be_009tg_2_89.jpg,be_009tg_2_89.jpg,195,30,ร,train
